"Country","City","PM10","PM25"
"USA","Yakima, WA",17.3333326975505,10.3999996185303
"USA","York-Hanover, PA",20.1666673024495,12.1000003814697
"USA","Youngstown-Warren-Boardman, OH-PA",23.3333333333333,14
"USA","Yuba City, CA",11.5000001589457,6.90000009536743
"USA","Yuma, AZ",14.1666666666667,8.5
"China","Anshan",105,48.2061493232677
"China","Anyang",109,50.0425740593922
"China","Baoding",84,38.5649194586142
"China","Baoji",98,44.9924060350499
"China","Baotou",102,46.8288307711744
"China","Beihai",58,26.628158673805
"China","Beijing",121,55.5518482677657
"China","Benxi",69,31.6783266981474
"China","Changchun",83,38.1058132745831
"China","Changde",92,42.2377689308632
"China","Changsha",104,47.7470431392366
"China","Changzhi",83,38.1058132745831
"China","Changzhou",97,44.5332998510188
"China","Chengdu",102,46.8288307711744
"China","Chifeng",93,42.6968751148943
"China","Chongqing",89,40.8604503787698
"China","Datong",75,34.4329638023341
"China","Deyang",65,29.8419019620229
"China","Fushun",94,43.1559812989254
"China","Fuzhou",73,33.5147514342719
"China","Guangzhou",69,31.6783266981474
"China","Guilin",66,30.301008146054
"China","Guiyang",75,34.4329638023341
"China","Haikou",40,18.3642473612448
"China","Handan",90,41.3195565628009
"China","Hangzhou",98,44.9924060350499
"China","Harbin",101,46.3697245871432
"China","Hefei",115,52.7972111635789
"China","Hohhot",68,31.2192205141162
"China","Hong Kong SAR",45,20.6597782814005
"China","Huzhou",86,39.4831318266764
"China","Jiaozuo",99,45.451512219081
"China","Jilin",81,37.1876009065208
"China","Jinan",117,53.7154235316412
"China","Jinchang",88,40.4013441947387
"China","Jingzhou",88,40.4013441947387
"China","Jining",116,53.2563173476101
"China","Jiujiang",64,29.3827957779918
"China","Kaifeng",111,50.9607864274545
"China","Karamay",51,23.4144153855872
"China","Kunming",72,33.0556452502407
"China","Lanzhou",155,71.1614585248238
"China","Lhasa",48,22.0370968334938
"China","Lianyungang",90,41.3195565628009
"China","Linfen",84,38.5649194586142
"China","Liuzhou",67,30.7601143300851
"China","Luoyang",107,49.12436169133
"China","Luzhou",86,39.4831318266764
"China","Maanshan",97,44.5332998510188
"China","Mianyang",82,37.6467070905519
"China","Mudanjiang",70,32.1374328821785
"China","Nanchang",87,39.9422380107075
"China","Nanchong",61,28.0054772258984
"China","Nanjing",114,52.3381049795478
"China","Nanning",69,31.6783266981474
"China","Nantong",97,44.5332998510188
"China","Ningbo",96,44.0741936669876
"China","Panzhihua",98,44.9924060350499
"China","Pingdingshan",94,43.1559812989254
"China","Qingdao",99,45.451512219081
"China","Qinhuangdao",64,29.3827957779918
"China","Qiqihar",78,35.8102823544275
"China","Quanzhou",68,31.2192205141162
"China","Qujing",85,39.0240256426453
"China","Rizhao",89,40.8604503787698
"China","Sanmenxia",96,44.0741936669876
"China","Shanghai",79,36.2693885384586
"China","Shantou",60,27.5463710418673
"China","Shaoguan",74,33.973857618303
"China","Shaoxing",95,43.6150874829565
"China","Shenyang",101,46.3697245871432
"China","Shenzhen",57,26.1690524897739
"China","Shijiazhuang",98,44.9924060350499
"China","Shizuishan",88,40.4013441947387
"China","Suzhou",90,41.3195565628009
"China","Taian",97,44.5332998510188
"China","Taiyuan",89,40.8604503787698
"China","Tangshan",85,39.0240256426453
"China","Tianjin",96,44.0741936669876
"China","Tongchuan",99,45.451512219081
"China","Urumqi",133,61.0611224761391
"China","Weifang",99,45.451512219081
"China","Weinan",112,51.4198926114856
"China","Wenzhou",85,39.0240256426453
"China","Wuhan",108,49.5834678753611
"China","Wuhu",75,34.4329638023341
"China","Wuxi",88,40.4013441947387
"China","Xiamen",65,29.8419019620229
"China","Xi'an",126,57.8473791879213
"China","Xiangtan",95,43.6150874829565
"China","Xianyang",94,43.1559812989254
"China","Xining",124,56.929166819859
"China","Xuzhou",88,40.4013441947387
"China","Yan'an",120,55.0927420837345
"China","Yangquan",78,35.8102823544275
"China","Yangzhou",96,44.0741936669876
"China","Yantai",81,37.1876009065208
"China","Yibing",78,35.8102823544275
"China","Yichang",86,39.4831318266764
"China","Yinchuan",93,42.6968751148943
"China","Yueyang",97,44.5332998510188
"China","Yuxi",79,36.2693885384586
"China","Zaozhuang",99,45.451512219081
"China","Zhangjiajie",71,32.5965390662096
"China","Zhanjiang",45,20.6597782814005
"China","Zhengzhou",111,50.9607864274545
"China","Zhenjiang",97,44.5332998510188
"China","Zhuhai",49,22.4962030175249
"China","Zhuzhou",81,37.1876009065208
"China","Zibo",110,50.5016802434233
"China","Zigong",81,37.1876009065208
"China","Zunyi",87,39.9422380107075
"Europe","Gomel",19,12.7524276568086
"Europe","Minsk ",26,17.4506904777381
"Europe","Mogilev",20,13.4236080597985
"Europe","Zhlobin",26,17.4506904777381
"Europe","Sarajevo",48.468,32.5307717721158
"Europe","Blagoevgrad",49.121,32.6773593019496
"Europe","Burgas",36.2636666666667,24.1241193231571
"Europe","Dobrich",58.669,39.0290912824674
"Europe","Haskovo",53.08,35.3110529457358
"Europe","Pernik",73.554,52.376
"Europe","Pleven",52.253,34.7608976935481
"Europe","Plovdiv",63.654,41.694
"Europe","Ruse",45.218,30.378
"Europe","Shumen",47.498,31.5976713040045
"Europe","Sofia",65.2246666666667,44.638
"Europe","Stara Zagora",41.711,21.011
"Europe","Veliko Tarnovo",50.002,32.797
"Europe","Vratsa",39.326,26.1613125121327
"Europe","Budapest",33.2376666666667,26.754
"Europe","Debrecen",32.929,26.2282865343393
"Europe","Gyõr",34.031,23.329
"Europe","Alba Iulia",26.088,17.5097543532012
"Europe","Arad",NA,21.859
"Europe","Bacau",NA,12.989
"Europe","Baia Mare",32.908,19.706
"Europe","Botosani",NA,17.884
"Europe","Bucuresti",39.536,24.45
"Europe","Galati",18.2835,12.2715268980663
"Europe","Iasi",42.123,23.378
"Europe","Pitesti",NA,19.679
"Europe","Ploiesti",NA,20.708
"Europe","Satu Mare",NA,24.892
"Europe","Suceava",NA,20.54
"Europe","Târgu Mures",NA,24.983
"Europe","Timisoara",NA,13.181
"Europe","Beograd",50.8773333333333,34.1478690897195
"Europe","Nis",66.951,44.9361991605786
"Europe","Adana",51.375,34.4818932036075
"Europe","Adiyaman",83.142,55.8032810653885
"Europe","Afyon",111.92,75.1185107026326
"Europe","Agri",51.126,34.314769283263
"Europe","Aksaray",69.913,46.9242355142348
"Europe","Amasya",42.964,28.8365948340592
"Europe","Ankara",58.0603333333333,38.9689579243962
"Europe","Antalya",62.895,42.2138914460515
"Europe","Artvin",34.079,22.8731569534937
"Europe","Aydin",95.34,63.9903396210597
"Europe","Balikesir",78.841,52.9165341521288
"Europe","Bartin",71.12,47.7343502606436
"Europe","Batman",114.795,77.0481543612287
"Europe","Bayburt",47.622,31.9629531511863
"Europe","Bilecik",58.055,38.9653782955802
"Europe","Bingol",30.266,20.3139460768931
"Europe","Bolu",58.754,39.4345333972702
"Europe","Burdur",85.905,57.6577525188497
"Europe","Canakkale",22.045,14.7961719839129
"Europe","Cankiri",45.783,30.7286523900878
"Europe","Corum",74.524,50.0190483524213
"Europe","Denizli",86.6995,58.1910053490252
"Europe","Diyarbakir",77.029,51.7003552619111
"Europe","Duzce",92.73,62.238558769256
"Europe","Edirne",78.733,52.8440466686059
"Europe","Elazig",45.727,30.6910662875204
"Europe","Erzincan",40.271,27.0291060088074
"Europe","Erzurum",59.493,39.9305357150797
"Europe","Eskisehir",30.826,20.6898071025675
"Europe","Gaziantep",101.057,67.8274779849531
"Europe","Giresun",21.026,14.1122391532662
"Europe","Gumshane",59.292,39.7956284540788
"Europe","Hakkari",70.648,47.4175531104324
"Europe","Igdir",134.752,90.4429016636987
"Europe","Isparta",100.144,67.2146902770233
"Europe","Istanbul",48.3379,32.4434512016868
"Europe","Izmir",53.931,36.1974303136498
"Europe","Kahramanmaras",70.893,47.5819923091649
"Europe","Karabuk",51.627,34.651030665161
"Europe","Kars",53.596,35.9725848786481
"Europe","Kastamonu",34.363,23.0637721879429
"Europe","Kayseri",52.548,35.2691878163147
"Europe","Kilis",70.699,47.4517833109849
"Europe","Kirikkale",60.466,40.5835942471889
"Europe","Kirklareli",57.589,38.6526082277869
"Europe","Kirsehir",69.34,46.5396491433216
"Europe","Konya",62.805,42.1534852097824
"Europe","Kutahya",79.5,53.3588420376992
"Europe","Malatya",72.297,48.5243295949628
"Europe","Manisa",78.097,52.4171759323043
"Europe","Mardin",89.152,59.837075287358
"Europe","Mugla",74.134,49.7572879952553
"Europe","Mus",33.463,22.4597098252519
"Europe","Nevsehir",55.295,37.112920383328
"Europe","Nigde",75.896,50.9399078653235
"Europe","Ordu",60.906,40.8789136245045
"Europe","Osmaniye",109.243,73.3217607638286
"Europe","Rize",28.579,19.1816647370491
"Europe","Samsun",39.084,26.2324148704583
"Europe","Siirt",101.457,68.095950146149
"Europe","Sinop",37.912,25.4457914381541
"Europe","Sirnak",46.351,31.1098828589861
"Europe","Sivas",48.008,32.2220287867404
"Europe","Tokat",31.467,21.120033740884
"Europe","Trabzon",63.5255,42.6370706901366
"Europe","Tunceli",40.609,27.255964985018
"Europe","Usak",72.216,48.4699639823206
"Europe","Van",74.499,50.0022688423466
"Europe","Yalova",41.172,27.6338395519013
"Europe","Yozgat",57.866,38.8385251994151
"Europe","Zonguldak",87.35,58.6276082011701
"Europe","Escaldes-Engordany",23.74,15.9338227669809
"Europe","Graz",29.5883333333333,22.731
"Europe","Klagenfurt",25.305,19.351
"Europe","Linz",25.951,19.1445
"Europe","Salzburg",21.48,14.329
"Europe","Wien",27.2725,18.7775
"Europe","Antwerpen",28.827,19.547
"Europe","Brugge",NA,18.637
"Europe","Bruxelles / Brussel",26.516,18.1115
"Europe","Charleroi",22.478,16.604
"Europe","Gent",30.713,20.738
"Europe","Liège",25.3574,13.863
"Europe","Mons",21.242,12.662
"Europe","Lefkosia",NA,23.927
"Europe","Lemesos",35.738,22.253
"Europe","Brno",26.7525,20.5935
"Europe","Ceské Budejovice",24.134,20.405
"Europe","Chomutov-Jirkov",29.946,22.232956432136
"Europe","Havirov",43.925,32.6114543271748
"Europe","Jihlava",22.187,17.842
"Europe","Karvina",44.625,33.1311587786039
"Europe","Kladno",30.673,14.434
"Europe","Liberec",28.723,22.169
"Europe","Most",38.057,24.659
"Europe","Ostrava",39.0923333333333,29.9995
"Europe","Pardubice",30.017,22.339
"Europe","Plzen",25.17175,25.239
"Europe","Praha",26.1783333333333,18.6193333333333
"Europe","Ústí nad Labem",31.311,18.085
"Europe","Zlín",31.225,24.137
"Europe","Aalborg",NA,16.806
"Europe","Århus",NA,15.032
"Europe","København",12.147,16.609
"Europe","Narva",15.225,7.341
"Europe","Tallinn",12.5095,6.691
"Europe","Tartu",17.352,7.566
"Europe","Helsinki",13.0655,7.514
"Europe","Jyväskylä",10.704,6.18505548922197
"Europe","Kuopio",11.451,6.798
"Europe","Oulu",10.661,6.16020894717819
"Europe","Tampere",NA,7.36
"Europe","Aix-en-Provence",22.883,18.575
"Europe","Ajaccio",22.0815,15.8867935160765
"Europe","Albi",24.989,17.9786284071841
"Europe","Amiens",25.0225,21.68
"Europe","Angers",22.651,15.636
"Europe","Angoulême",20.241,12.704
"Europe","Annecy",32.3605,25.019
"Europe","Antibes",30.249,21.7629969462128
"Europe","Avignon",29.489,21.2162060546421
"Europe","Bayonne",22.51,11.261
"Europe","Beauvais",24.569,17.6764544934213
"Europe","Besançon",22.285,17.02
"Europe","Bordeaux",24.0933333333333,15.4105
"Europe","Boulogne-sur-mer",24.898,17.9131573925355
"Europe","Bourges",22.101,15.9008230192154
"Europe","Brest",22.542,16.2181056286663
"Europe","Brive-la-Gaillarde",21.285,15.3137422724764
"Europe","Caen",21.2565,11.57
"Europe","Calais",26.7935,13.801
"Europe","Cergy-Pontoise",25.453,18.3124586357219
"Europe","Châlons-en-Champagne",24.608,17.7045134996993
"Europe","Chalon-sur-Saône",23.683,17.0390114277218
"Europe","Chambery",24.3115,19.056
"Europe","Charleville-Mézières",25.034,18.0110041836586
"Europe","Chartres",21.382,15.3835300573216
"Europe","Châteauroux",21.889,15.7482971389352
"Europe","Cherbourg",18.722,13.4697619368242
"Europe","Clermont-Ferrand",21.5553333333333,15.5305
"Europe","Colmar",23.452,16.8728157751523
"Europe","Creil",28.881,17.209
"Europe","Dijon",19.1076666666667,14.872
"Europe","Douai",28.199,25.68
"Europe","Dunkerque",23.1365,18.0485
"Europe","Evreux",22.717,16.3440114260675
"Europe","Fort-de-France",29.1006666666667,13.753
"Europe","Genève (CH) - Annemasse",31.886,22.940755748188
"Europe","Grenoble",25.8255,21.846
"Europe","La Rochelle",21.446,12.271
"Europe","Le Havre",24.972,17.847
"Europe","Le Mans",20.008,15.511
"Europe","Lens - Liévin",23.758,17.0929710551794
"Europe","Lille",28.5,22.256
"Europe","Limoges",18.523,13.564
"Europe","Lorient",23.838,17.1505279911342
"Europe","Lyon",28.776,20.139
"Europe","Marne la Vallée",23.293,16.7584213649421
"Europe","Marseille",34.822,17.059
"Europe","Martigues",32.3605,23.28214032457
"Europe","Melun",23.743,17.0821791296879
"Europe","Metz",20.1426666666667,20.896
"Europe","Montbeliard",26.923,21.156
"Europe","Montpellier",22.996,17.854
"Europe","Mulhouse",23.4675,18.082
"Europe","Nancy",20.799,16.631
"Europe","Nantes",21.2825,15.734
"Europe","Nice",25.722,18.50599383287
"Europe","Nimes",23.739,14.813
"Europe","Niort",19.505,12.806
"Europe","Orléans",22.7775,17.917
"Europe","Paris",23.5985,16.9782169141195
"Europe","Pau",22.553,14.091
"Europe","Perpignan",20.3655,17.374
"Europe","Poitiers",18.975,16.643
"Europe","Quimper",21.879,15.7411025219409
"Europe","Reims",28.905,21.573
"Europe","Rennes",20.713,14.9022101803995
"Europe","Roanne",26.967,19.4017236486667
"Europe","Rouen",25.469,18.29
"Europe","Saint Denis",14.125,10.162396504521
"Europe","Saint-Brieuc",21.605,15.5439700162956
"Europe","Saint-Etienne",23.9475,18.617
"Europe","Saint-Nazaire",23.567,12.111
"Europe","Saint-Quentin",28.51,21.506
"Europe","Strasbourg",25.112,19.457
"Europe","Tarbes",23.265,16.7382764373579
"Europe","Toulon",28.078,17.425
"Europe","Toulouse",25.69,19.655
"Europe","Tours",23.364,17.016
"Europe","Troyes",25.8125,18.945
"Europe","Valence",26.282,19.448
"Europe","Valenciennes",26.097,20.249
"Europe","Aachen",19.019,14.72
"Europe","Aschaffenburg",20.968,15.6543214372775
"Europe","Augsburg",22.1105,15.425
"Europe","Bamberg",21.209,15.8342475850448
"Europe","Berlin",24.484,20.1765
"Europe","Bielefeld",23.4515,19.839
"Europe","Bonn",22.81,17.0295246081791
"Europe","Brandenburg an der Havel",23.195,18.917
"Europe","Braunschweig",20.045,14.9652266887747
"Europe","Bremen",20.612,15.595
"Europe","Bremerhaven",21.12,15.7678018292303
"Europe","Chemnitz",22.097,16.4972119801374
"Europe","Cottbus",25.175,20.0615
"Europe","Darmstadt",15.806,11.8004676000385
"Europe","Dortmund",25.7055,19.31
"Europe","Dresden",21.518,17.138
"Europe","Duisburg",24.5045,18.294607003995
"Europe","Düsseldorf",25.163,16.9655
"Europe","Erlangen",19.783,14.7696223289613
"Europe","Essen",29.686,18.8505
"Europe","Frankfurt (Oder)",26.077,19.4686064536382
"Europe","Frankfurt am Main",21.741,17.568
"Europe","Freiburg im Breisgau",16.674,12.485
"Europe","Fulda",18.851,14.0738083467244
"Europe","Gelsenkirchen",26.271,19.796
"Europe","Gera",25.202,18.8153476183836
"Europe","Göttingen",15.229,12.135
"Europe","Halle an der Saale",24.878,19.005
"Europe","Hamburg",25.431,16.9483333333333
"Europe","Hannover",19.708,14.519
"Europe","Ingolstadt",23.095,17.2423003430906
"Europe","Jena",24.196,18.0642866032224
"Europe","Kaiserslautern",NA,14.071
"Europe","Karlsruhe",19.788,14.599
"Europe","Kassel",23.144,15.693
"Europe","Kempten (Allgäu)",17.792,13.2831785106849
"Europe","Kiel",22.65,16.9100715640183
"Europe","Köln",22.137,17.451
"Europe","Konstanz",20.315,15.1668037007961
"Europe","Krefeld",26.09,19.4783120134762
"Europe","Leipzig",21.609,15.545
"Europe","Leverkusen",20.871,15.581903029255
"Europe","Lübeck",22.332,15.3495
"Europe","Ludwigsburg",18.042,13.4698238921862
"Europe","Ludwigshafen am Rhein",22.409,16.730145416251
"Europe","Lüneburger Heide",17.233,12.865839437648
"Europe","Magdeburg",24.716,18.38
"Europe","Mainz",21.007,17.09
"Europe","Mannheim",23.57,17.5969265679431
"Europe","Marburg",18.003,13.440707212672
"Europe","Mönchengladbach",23.335,17.4214799093319
"Europe","Mülheim a.d.Ruhr",25.337,18.9161361243943
"Europe","München",21.188,14.206
"Europe","Münster",22.686,18.204
"Europe","Neu-Ulm",23.264,17.3684726209855
"Europe","Nürnberg",NA,16.67
"Europe","Offenburg",20.7435,15.4867138846893
"Europe","Osnabrück",19.332,15.134
"Europe","Potsdam",22.445,18.1425
"Europe","Reutlingen",18.371,13.7154492142419
"Europe","Rostock",23.171,15.341
"Europe","Saarbrücken",22.0675,13.497
"Europe","Solingen",19.917,14.869664253446
"Europe","Stuttgart",21.283,14.618
"Europe","Tübingen",18.629,13.205
"Europe","Ulm",21.491,14.577
"Europe","Villingen-Schwenningen",17.641,13.1704447002581
"Europe","Weimar",20.88,15.588622262989
"Europe","Wiesbaden",19.565,16.755
"Europe","Wolfsburg",18.204,13.5907700993991
"Europe","Wuppertal",22.703,15.616
"Europe","Agia Paraskevi",23.021,17.023
"Europe","Ioannina",NA,26.662
"Europe","Koropi",21.633,15.9966360714131
"Europe","Lykovrisi",29.747,21.9965762130229
"Europe","Panorama",37.072,27.4130861387429
"Europe","Hafnarfjordur",8.683,4.255
"Europe","Kopavogur",9.613,5.2
"Europe","Reykjavik",10.821,10.053
"Europe","Cork",16.649,8.33264644205228
"Europe","Dublin",17.8825,8.95
"Europe","Ashdod",62,22
"Europe","Ashkelon",74,27
"Europe","Beersheva",68,45.2838239283538
"Europe","Beit Shemesh ",68,45.2838239283538
"Europe","Gadera",NA,26
"Europe","Hadera",46,25
"Europe","Haifa (Metropolitan)",45.3333333333333,22.25
"Europe","Kibbutz Sde Yoav (rural southern Israel)",NA,24
"Europe","Kiryat Malachi",NA,23
"Europe","Modi'in",69.5,46.2827318091263
"Europe","Rehovot",63,41.9541309924454
"Europe","Sderot",NA,24
"Europe","Tel Aviv (Metropolitan)",66.75,23
"Europe","Ancona",33.385,20.059
"Europe","Asti",36.517,25.531643890969
"Europe","Bari",26.1425,18.2780896683643
"Europe","Bergamo",39.015,30.935
"Europe","Biella",27.658,19.3376840029691
"Europe","Bologna",29.6195,19.936
"Europe","Brescia",42.846,31.989
"Europe","Cagliari",19.749,13.8079369938042
"Europe","Campobasso",21.709,15.1783130385587
"Europe","Catania",23.585,16.4899586813951
"Europe","Cosenza",NA,13.797
"Europe","Cremona",42.335,29.5994233952453
"Europe","Ferrara",34.31,23.293
"Europe","Firenze",24.6495,16.073
"Europe","Forli",28.614,19.782
"Europe","Genova",22.539,15.7586253432251
"Europe","La Spezia",23.239,15.708
"Europe","Lecco",30.87,23.669
"Europe","Livorno",13.905,9
"Europe","Milano",37.431,33.183
"Europe","Modena",38.4055,24.571
"Europe","Monza",47.408,39.011
"Europe","Napoli",39.03,27.2886617483507
"Europe","Novara",31.859,26.047
"Europe","Padova",44.345,34.21
"Europe","Parma",36.426,22.04
"Europe","Pavia",29.183,20.4039204663622
"Europe","Perugia",22.957,15.419
"Europe","Pesaro",34.632,19.608
"Europe","Pescara",36.674,25.6414138088397
"Europe","Piacenza",35.154,26.433
"Europe","Pisa",26.224,17.766
"Europe","Prato",29.775,22.358
"Europe","Ravenna",35.804,25.033134646117
"Europe","Reggio nell Emilia",34.6395,24.514
"Europe","Rimini",35.109,24.751
"Europe","Roma",32.0862,20.8743333333333
"Europe","Savona",21.445,14.9937317753877
"Europe","Taranto",23.724,16.5871435131404
"Europe","Torino",43.838,34.88
"Europe","Trento",25.593,18.613
"Europe","Treviso",43.017,30.421
"Europe","Udine",28.399,21.489
"Europe","Varese",19.672,13.754100792046
"Europe","Venezia",38.4915,30.035
"Europe","Verona",35.194,27.627
"Europe","Viareggio",30.45,21.2897706952928
"Europe","Vicenza",44.288,30.869
"Europe","Riga",22.953,15.833
"Europe","Panevežys",18.531,12.4376440478063
"Europe","Vilnius",23.489,15.7653564858304
"Europe","Luxembourg",18.249,13.716
"Europe","Zejtun",NA,12.092
"Europe","Monaco",19.5,13.0880178583036
"Europe","Amsterdam",24.7185,17.8565
"Europe","Breda",24.964,16.415
"Europe","Dordrecht",26.176,17.4945250533156
"Europe","Enschede",NA,14.718
"Europe","Groningen",NA,14.363
"Europe","Heerlen",22.959,15.3444682418655
"Europe","Nijmegen",NA,16.229
"Europe","Rotterdam",24.978,16.81
"Europe","s' Gravenhage",26.603,15.628
"Europe","Schiedam",NA,18.115
"Europe","Utrecht",NA,17.513
"Europe","Zaanstad",26.915,16.961
"Europe","Bergen",19.004,8.536
"Europe","Oslo",22.886,12.5191992147408
"Europe","Stavanger",16.586,8.274
"Europe","Trondheim",13.786,8.03
"Europe","Bialystok",33.359,27.066
"Europe","Bielsko-Biala",43.338,33.771
"Europe","Bydgoszcz",18.646,17.381
"Europe","Chelm",31.011,21.876
"Europe","Czestochowa",42.864,36.951
"Europe","Elblag",24.701,17.744
"Europe","Gdansk",24.2988333333333,18.2115
"Europe","Gdynia",18.086,12.9462988224406
"Europe","Gliwice",52.296,34.245
"Europe","Gorzów Wielkopolski",32.6705,17.326
"Europe","Grudziadz",22.639,16.2054218202606
"Europe","Inowroclaw",17.214,12.3221048285687
"Europe","Jelenia Góra",49.088,35.1381132697095
"Europe","Kalisz",34.401,33.469
"Europe","Katowice",49.994,30.595
"Europe","Kielce",41.81,34.95
"Europe","Koszalin",25.89,12.716
"Europe","Kraków",58.822,40.232
"Europe","Legnica",41.912,29.866
"Europe","Leszno",26.492,18.9634716578623
"Europe","Lódz",39.6585,24.812
"Europe","Lomza",34.156,33.024
"Europe","Lublin",32.3945,23.216
"Europe","Nowy Sacz",54.788,39.818
"Europe","Olsztyn",28.351,19.698
"Europe","Opole",38.884,24.941
"Europe","Ostrow Wielkopolski",39.466,28.2505047731086
"Europe","Pabianice",55.647,39.8331687809551
"Europe","Pila",32.621,23.3507250849738
"Europe","Piotrkow Trybunalski",43.5365,37.306
"Europe","Plock",34.864,24.9563066540733
"Europe","Poznan",39.086,27.484
"Europe","Przemysl",44.9925,36.749
"Europe","Radom",39.1175,26.2
"Europe","Rybnik",59.293,42.4430441268922
"Europe","Rzeszów",42.171,29.594
"Europe","Slupsk",26.9233333333333,19.2722281670635
"Europe","Sosnowiec",59.523,42.607682450964
"Europe","Suwalki",21.36,15.2898895746617
"Europe","Swidnica",38.809,27.7802118213037
"Europe","Szczecin",27.989,15.915
"Europe","Tarnów",40.733,31.431
"Europe","Tczew",21.548,15.4244635091204
"Europe","Torun",34.854,23.479
"Europe","Tychy",47.572,34.0529319684367
"Europe","Walbrzych",NA,21.76
"Europe","Warszawa",34.6835,26.2075
"Europe","Wloclawek",24.434,19.354
"Europe","Wroclaw",47.871,28.252
"Europe","Zabrze",55.801,39.9434048762032
"Europe","Zamosc",36.287,25.715
"Europe","Zgierz",38.357,29.925
"Europe","Zielona Góra",22.688,19.797
"Europe","Zory",42.574,32.969
"Europe","Almada",26.441,11.948
"Europe","Amadora",20.884,8.86312764062769
"Europe","Barreiro",25.419,10.7877725290708
"Europe","Braga",20.274,8.60424486621748
"Europe","Faro",22.398,9.50566619875402
"Europe","Funchal",29.063,12.3342788076787
"Europe","Lisboa",27.922,14.087
"Europe","Matosinhos",30.153,12.7968726176904
"Europe","Paredes",33.697,14.3009390972147
"Europe","Porto",31.192,6.83
"Europe","Seixal",38.899,16.5086574455457
"Europe","Setúbal",25.667,10.8930232307983
"Europe","Valongo",32.629,13.8476820430014
"Europe","Vila Franca de Xira",19.553,8.29825391482442
"Europe","Vila Nova de Gaia",25.674,10.8959940167341
"Europe","Moscow",32.5,21.8133630971726
"Europe","Banská Bystrica",NA,22.483
"Europe","Bratislava",30.783,22.8083837073861
"Europe","Košice",34.161,25.887
"Europe","Nitra",37.904,24.038
"Europe","Trencín",40.227,28.892
"Europe","Žilina",39.123,31.867
"Europe","Ljubljana",30.998,24.57
"Europe","Maribor",NA,23.032
"Europe","Albacete",31.476,11.157
"Europe","Alcorcón",24.164,11.843
"Europe","Alicante/Alacant",NA,10.875
"Europe","Arrecife",23.571,5.639
"Europe","Badajoz",16.33,9.00623920183153
"Europe","Barcelona",24.902,15.632
"Europe","Benidorm",10.411,8.877
"Europe","Bilbao",31.477,12.925
"Europe","Burgos",25.264,13.9334738025151
"Europe","Cáceres",14.169,7.814415385839
"Europe","Cartagena",25.771,14.2130918842866
"Europe","Castellón de la Plana/Castelló de la Plana",NA,13.366
"Europe","Ciudad Real",19.277,10.631553771813
"Europe","Córdoba",23.676,13.0576680552703
"Europe","Elche/Elx",21.644,11.9369896683675
"Europe","Elda",14.637,10.994
"Europe","Ferrol",22.46,12.387025870982
"Europe","Gijón",27.155,11.652
"Europe","Granada",28.755,15.8588125075729
"Europe","Guadalajara",22.351,12.3269107409759
"Europe","Jaén",28.73,15.8450246337183
"Europe","Jerez de la Frontera",25.198,13.8970738155389
"Europe","Las Palmas",22.316,6.466
"Europe","Línea de la Concepción, La",33.108,18.2595571031377
"Europe","Logroño",29.465,16.2503881250438
"Europe","Madrid",21.7547142857143,11.497
"Europe","Majadahonda",20.922,11.5387958714464
"Europe","Málaga",31.619,17.4383513363571
"Europe","Marbella",12.784,7.05056717429359
"Europe","Mataró",24.495,13.5093588027473
"Europe","Móstoles",21.658,11.9447108777261
"Europe","Oviedo",22.525,12.422874343004
"Europe","Palma de Mallorca",14.201,7.83206386437291
"Europe","Pamplona/Iruña",22.5605,14.335
"Europe","Salamanca",21.194,11.6888079389845
"Europe","San Fernando",21.733,11.9860744992899
"Europe","San Sebastián/Donostia",18.718,10.3232569124239
"Europe","Santander",23.588,13.009134739302
"Europe","Santiago de Compostela",15.313,8.44534849342598
"Europe","Sevilla",28.881,15.9283033918001
"Europe","Talavera de la Reina",21.94,12.1002380948061
"Europe","Telde",20.962,8.161
"Europe","Toledo",22.497,17.436
"Europe","Torrejón de Ardoz",27.971,13.253
"Europe","Valencia",20.28,13.7195
"Europe","Zaragoza",22.488,12.306
"Europe","Göteborg",17.746,9.59418402286797
"Europe","Lund",14.537,7.85927268908102
"Europe","Malmö",20.656,15.858
"Europe","Stockholm",14.661,6.74
"Europe","Umeå",NA,4.835
"Europe","Basel",22.44,15.061288243094
"Europe","Genève",27.069,18.1681823285343
"Europe","Lugano",23.176,15.5552770196946
"Europe","Luzern",24.124,16.191556041729
"Europe","Winterthur",19.685,13.2121862328567
"Europe","Zürich",20.262,13.5994573253819
"Europe","Aberdeen",13.748,8.489
"Europe","Belfast",NA,14.023
"Europe","Birmingham",23.02,15.649
"Europe","Bournemouth",NA,8.98
"Europe","Brighton and Hove",NA,12.105
"Europe","Bristol",20.426,14.63
"Europe","Chesterfield",21.847,14.109
"Europe","Derry",18.511,13.0793480145515
"Europe","Eastbourne",NA,16.421
"Europe","Edinburgh",15.378,11.628
"Europe","Glasgow",16.526,10.139
"Europe","Kingston-upon-Hull",17.342,12.421
"Europe","Leeds",20.678,15.999
"Europe","Leicester",17.455,14.495
"Europe","Liverpool",16.23,11.837
"Europe","London",21.8093333333333,15.594125
"Europe","Manchester",NA,13.706
"Europe","Newcastle upon Tyne",19.616,11.844
"Europe","Newport",17.676,12.4893606777166
"Europe","Northampton",NA,9.966
"Europe","Norwich",19.834,14.141
"Europe","Nottingham",24.765,13.196
"Europe","Oxford",17.167,11.674
"Europe","Plymouth",20.319,10.579
